zip,premium,claim_freq_avg,claim_freq_peak,loss_ratio_peak,claim_severity_avg,nonrenewal
55304,2421.0,0.0914,0.1202,1.203,26683.0,0.0071
55305,3079.0,0.0728,0.0863,0.874,28924.0,0.0049
55306,2415.0,0.1459,0.3453,2.747,20333.0,0.0042
55307,1905.0,0.0266,0.0468,0.649,15638.0,0.002
55308,2220.0,0.1817,0.568,6.929,25261.0,0.0019
55309,2237.0,0.1381,0.4667,5.951,28101.0,0.006
55310,1869.0,0.1169,0.2215,1.413,16101.0,0.0122
55311,2868.0,0.1663,0.4027,3.886,28081.0,0.0057
55312,2018.0,0.076,0.113,1.034,17937.0,0.0084
55313,2260.0,0.1047,0.2074,2.311,25489.0,0.0048
55314,2069.0,0.1121,0.1796,0.982,12849.0,0.0
55315,2360.0,0.0561,0.0997,0.775,23949.0,0.0058
55316,2243.0,0.0657,0.1329,1.396,20815.0,0.0047
55317,2975.0,0.1757,0.4117,3.576,26309.0,0.0041
55318,2548.0,0.0717,0.1125,1.009,21332.0,0.0054
55319,2032.0,0.1469,0.3483,4.578,23437.0,0.0026
55320,2172.0,0.0959,0.3255,3.419,23728.0,0.0017
55321,2040.0,0.057,0.0875,1.008,21056.0,0.0032
55322,2432.0,0.0387,0.0472,0.585,20995.0,0.0059
55324,2040.0,0.1479,0.3512,3.363,25747.0,0.0
55325,2082.0,0.0591,0.102,1.509,21165.0,0.004
55327,2128.0,0.0636,0.0995,1.135,26518.0,0.0096
55328,2479.0,0.0926,0.1661,3.003,36844.0,0.0026
55329,1735.0,0.0385,0.0676,0.901,35559.0,0.0054
55330,2192.0,0.0836,0.1132,1.327,28111.0,0.0057
55331,3656.0,0.1392,0.2829,2.385,33940.0,0.0028
55332,1773.0,0.0549,0.0882,0.905,11177.0,0.0098
55334,1800.0,0.0283,0.0463,0.314,8685.0,0.0139
55335,1723.0,0.0883,0.2603,1.993,25433.0,0.0
55336,1941.0,0.0504,0.0845,1.057,27262.0,0.0082
55337,2307.0,0.107,0.2152,1.455,16745.0,0.0068
55338,2036.0,0.0271,0.038,0.327,10575.0,0.0042
55339,2256.0,0.0312,0.0484,0.897,32469.0,0.0108
55340,3297.0,0.1587,0.3613,4.054,40167.0,0.0107
55341,2309.0,0.136,0.2933,3.109,29440.0,0.0044
55342,1904.0,0.0389,0.0714,0.96,18091.0,0.0093
55343,2412.0,0.1036,0.1815,1.329,19580.0,0.0037
55344,3101.0,0.0992,0.1885,1.307,25953.0,0.0034
55345,2688.0,0.0876,0.125,0.967,20918.0,0.0054
55346,2626.0,0.1465,0.3269,2.514,21996.0,0.0046
55347,3311.0,0.1213,0.1998,1.513,25826.0,0.0068
55349,2093.0,0.0509,0.0831,3.573,43177.0,0.0034
55350,2016.0,0.0465,0.0824,1.098,25265.0,0.003
55352,2461.0,0.0552,0.0859,0.957,27058.0,0.005
55353,1999.0,0.047,0.1232,1.931,20883.0,0.0028
55354,2072.0,0.0607,0.1377,1.35,20505.0,0.0
55355,1815.0,0.0592,0.1148,0.958,16577.0,0.0055
55356,4509.0,0.0751,0.0888,0.792,32371.0,0.0021
55357,3027.0,0.2253,0.5457,5.715,42443.0,0.0094
55358,2139.0,0.0531,0.088,0.644,20099.0,0.0041
55359,3332.0,0.1333,0.243,2.285,29542.0,0.0055
55360,2246.0,0.0544,0.0775,0.681,19350.0,0.0026
55362,2205.0,0.0593,0.123,1.248,21988.0,0.0051
55363,2115.0,0.0525,0.1064,1.233,25125.0,0.0072
55364,3022.0,0.0714,0.084,0.849,25511.0,0.0053
55366,1650.0,0.0794,0.125,1.519,11068.0,0.0
55367,2312.0,0.0597,0.1518,2.978,59095.0,0.0157
55368,2189.0,0.0405,0.0714,0.511,16880.0,0.0026
55369,2243.0,0.0882,0.1567,1.192,19459.0,0.0046
55370,2240.0,0.0557,0.1491,3.8,58463.0,0.0062
55371,2048.0,0.1191,0.4379,5.031,21124.0,0.0052
55372,2943.0,0.1169,0.2293,1.758,25682.0,0.0064
55373,2305.0,0.1156,0.2229,2.714,22830.0,0.0074
55374,2488.0,0.0881,0.1018,1.178,24771.0,0.0088
55375,2634.0,0.0954,0.1872,1.426,18110.0,0.0091
55376,2355.0,0.0762,0.121,1.072,23040.0,0.0063
55378,2476.0,0.0961,0.1756,1.245,18774.0,0.006
55379,2482.0,0.0985,0.2798,2.499,22917.0,0.0071
55381,1954.0,0.0543,0.1312,1.099,25746.0,0.0028
55382,2168.0,0.0457,0.0781,0.583,16660.0,0.0051
55384,2745.0,0.05,0.0793,0.836,18518.0,0.0125
55385,2214.0,0.0751,0.1258,2.281,24916.0,0.0063
55386,2842.0,0.127,0.3087,3.067,25273.0,0.0039
55387,2609.0,0.0503,0.0623,0.493,19160.0,0.0041
55388,2315.0,0.2319,0.6877,7.711,23144.0,0.0039
55389,1915.0,0.069,0.1279,1.001,15793.0,0.0025
55390,2122.0,0.0879,0.1868,1.225,19862.0,0.01
55391,4839.0,0.0644,0.078,0.698,37738.0,0.0044
55395,1995.0,0.071,0.1853,1.587,13552.0,0.0
55396,1943.0,0.1819,0.3155,5.738,21276.0,0.003
55397,2116.0,0.0368,0.0602,0.808,46106.0,0.0018
55398,2150.0,0.1511,0.4714,5.689,23792.0,0.0048
55403,5811.0,0.0885,0.1425,0.991,31064.0,0.0081
55404,2539.0,0.0574,0.0854,1.089,16375.0,0.0111
55405,3426.0,0.0638,0.1099,0.538,24043.0,0.0089
55406,2007.0,0.048,0.0794,0.606,15230.0,0.0043
55407,2128.0,0.0577,0.0941,0.626,14163.0,0.0063
55408,2756.0,0.0602,0.0748,0.817,30733.0,0.0086
55409,2496.0,0.0627,0.0838,0.477,14117.0,0.007
55410,2736.0,0.0834,0.1382,0.698,15608.0,0.0041
55411,2180.0,0.0646,0.0866,0.697,19097.0,0.0103
55412,1957.0,0.0642,0.0818,0.701,15787.0,0.0107
55413,2179.0,0.0432,0.0608,0.665,20935.0,0.0072
55414,2473.0,0.0524,0.0965,0.425,13374.0,0.0053
55416,2730.0,0.068,0.0994,0.614,17172.0,0.005
55417,2120.0,0.0621,0.0729,0.529,12491.0,0.004
55418,2076.0,0.041,0.0624,0.446,16500.0,0.0064
55419,2566.0,0.0773,0.1139,0.744,15997.0,0.0049
55420,1934.0,0.0485,0.067,0.645,17727.0,0.0048
55421,1905.0,0.0402,0.058,0.448,16360.0,0.0079
55422,2203.0,0.063,0.0926,0.628,15848.0,0.0074
55423,1950.0,0.0959,0.1822,1.27,14826.0,0.0063
55424,3840.0,0.1331,0.2775,1.637,24141.0,0.0029
55425,1944.0,0.0452,0.0575,0.566,17332.0,0.0091
55426,2099.0,0.0609,0.1005,0.655,14990.0,0.003
55427,2184.0,0.0518,0.0921,0.629,16717.0,0.0068
55428,1974.0,0.0497,0.0623,0.46,16550.0,0.0072
55429,1941.0,0.0684,0.0913,0.692,15070.0,0.0098
55430,1898.0,0.0563,0.0721,0.508,15412.0,0.0089
55431,2112.0,0.0667,0.0936,0.791,15343.0,0.0051
55432,1888.0,0.0406,0.0536,0.392,16171.0,0.0097
55433,1942.0,0.0765,0.1903,1.863,18168.0,0.0065
55434,1860.0,0.117,0.2551,2.862,18821.0,0.0074
55435,3064.0,0.1483,0.3144,2.117,21071.0,0.0019
55436,3822.0,0.1961,0.5007,3.975,25798.0,0.0058
55437,2315.0,0.0975,0.1775,1.329,17618.0,0.006
55438,2687.0,0.1156,0.2168,1.382,20685.0,0.0064
55439,3615.0,0.1111,0.1994,1.091,23447.0,0.005
55441,2650.0,0.0647,0.0706,0.538,19068.0,0.0052
55442,2765.0,0.0681,0.0896,0.979,21695.0,0.0042
55443,2444.0,0.1394,0.3098,3.546,22730.0,0.0081
55444,2096.0,0.074,0.1288,1.303,20085.0,0.0074
55445,2329.0,0.1533,0.2973,2.361,20501.0,0.0095
55446,2985.0,0.0499,0.0718,0.516,22395.0,0.0095
55447,2775.0,0.0583,0.0735,0.535,23106.0,0.004
55448,2027.0,0.1164,0.2432,2.19,22428.0,0.0085
55449,2385.0,0.1282,0.3339,5.407,26268.0,0.0102
55601,1644.0,0.022,0.0545,5.692,84676.0,0.0
55602,1095.0,0.0194,0.0311,0.353,12908.0,0.0043
55603,1399.0,0.0205,0.0432,0.872,34227.0,0.005
55604,1532.0,0.0171,0.0246,0.334,19037.0,0.0022
55606,1613.0,0.0184,0.0218,1.518,40967.0,0.0
55607,1390.0,0.0527,0.1,6.354,32528.0,0.0
55609,1621.0,0.0153,0.0246,0.155,5288.0,0.0
55612,1784.0,0.0126,0.0226,0.481,20046.0,0.0
55613,1671.0,0.0098,0.0278,2.901,38393.0,0.0069
55614,1352.0,0.021,0.0292,0.274,10793.0,0.0088
55615,1864.0,0.0121,0.0227,0.159,13181.0,0.0
55616,1521.0,0.035,0.0389,0.348,12466.0,0.0014
55702,1606.0,0.0309,0.038,1.023,34930.0,0.0
55703,1582.0,0.0266,0.0311,2.699,45823.0,0.0
55704,1593.0,0.0288,0.0398,0.251,9881.0,0.0133
55705,1482.0,0.0237,0.0363,0.521,21117.0,0.007
55706,1253.0,0.0182,0.0312,0.472,29235.0,0.0111
55707,1578.0,0.0464,0.074,1.108,18931.0,0.0053
55708,1351.0,0.0223,0.0353,0.219,8157.0,0.0039
55709,1558.0,0.0407,0.0957,0.829,22952.0,0.0041
55710,1592.0,0.0232,0.0383,0.283,14159.0,0.0036
55711,1564.0,0.015,0.04,0.314,5255.0,0.0204
55712,1391.0,0.0261,0.0385,0.841,13302.0,0.0256
55713,1412.0,0.0181,0.0293,0.953,18038.0,0.0047
55717,1507.0,0.2189,0.5833,6.501,14511.0,0.0049
55718,1604.0,0.038,0.0578,0.255,9059.0,0.0028
55719,1362.0,0.0286,0.0469,0.485,19503.0,0.0066
55720,1484.0,0.057,0.0878,0.769,16065.0,0.0028
55721,1862.0,0.0427,0.0837,0.727,31221.0,0.001
55722,1534.0,0.0962,0.2183,2.626,17982.0,0.0087
55723,1719.0,0.0338,0.0637,0.571,22497.0,0.0048
55724,1321.0,0.0472,0.1039,1.571,32847.0,0.0064
55725,1574.0,0.0213,0.0305,1.52,49348.0,0.0
55726,1504.0,0.0266,0.0451,0.205,10103.0,0.0185
55731,1533.0,0.0262,0.0376,0.459,20308.0,0.0044
55732,1431.0,0.0218,0.0439,0.39,12879.0,0.0049
55733,1653.0,0.0407,0.0712,0.643,16411.0,0.0037
55734,1374.0,0.0286,0.0358,0.414,13994.0,0.0048
55735,1565.0,0.0288,0.0497,0.689,15071.0,0.0087
55736,1507.0,0.0284,0.0425,0.564,16854.0,0.0031
55738,1498.0,0.0179,0.0317,0.374,8548.0,0.0159
55741,1407.0,0.0253,0.0281,0.611,17088.0,0.001
55742,1553.0,0.0095,0.0187,0.333,10333.0,0.0196
55744,1696.0,0.0547,0.1046,0.813,17808.0,0.0038
55746,1379.0,0.0302,0.0352,0.326,13265.0,0.006
55748,1590.0,0.0305,0.0481,2.919,55527.0,0.0032
55749,1374.0,0.0311,0.0374,1.274,38205.0,0.0053
55750,1182.0,0.0186,0.0257,0.89,29224.0,0.0034
55751,1508.0,0.0203,0.023,0.753,27242.0,0.0061
55752,1425.0,0.0284,0.0438,0.478,16189.0,0.0054
55753,1279.0,0.0264,0.0547,0.274,10757.0,0.005
55756,1380.0,0.0191,0.0303,0.253,6245.0,0.0073
55757,1508.0,0.0408,0.0909,0.581,11830.0,0.0
55760,1588.0,0.0942,0.1475,1.338,13368.0,0.0032
55763,1210.0,0.036,0.0845,1.007,20068.0,0.0085
55764,1473.0,0.0426,0.08,0.338,8408.0,0.0
55765,1457.0,0.0222,0.0472,0.516,8851.0,0.0
55767,1551.0,0.108,0.3502,3.537,19217.0,0.0014
55768,1525.0,0.0236,0.03,0.332,10265.0,0.0057
55769,1421.0,0.0327,0.0593,0.621,14710.0,0.0046
55771,1423.0,0.0225,0.0283,0.841,22460.0,0.009
55775,1624.0,0.0372,0.0598,0.905,13366.0,0.0064
55779,1609.0,0.0469,0.0708,0.754,19819.0,0.0048
55781,1457.0,0.0349,0.0998,0.535,12062.0,0.0083
55782,1159.0,0.0164,0.0231,0.357,13404.0,0.0
55783,1607.0,0.0404,0.0853,0.799,21243.0,0.0037
55785,1507.0,0.0375,0.0476,0.668,15347.0,0.0
55787,1442.0,0.0596,0.1118,0.85,11716.0,0.0
55790,1668.0,0.0303,0.0392,0.892,26094.0,0.0015
55792,1433.0,0.0219,0.0322,0.174,11770.0,0.0055
55793,1573.0,0.0219,0.0357,0.259,15190.0,0.0
55795,1388.0,0.0629,0.1347,1.763,15663.0,0.0023
55797,1547.0,0.0283,0.044,0.253,12558.0,0.0
55798,1475.0,0.0354,0.0636,0.632,13065.0,0.0105
55802,1849.0,0.0398,0.0586,0.516,13698.0,0.0
55803,1681.0,0.0397,0.047,0.465,18386.0,0.0039
55804,1702.0,0.0303,0.0338,0.399,19908.0,0.0033
55805,1457.0,0.0243,0.0332,0.399,11815.0,0.0047
55806,1467.0,0.0384,0.0501,0.508,14199.0,0.003
55807,1379.0,0.03,0.0416,0.428,14733.0,0.001
55808,1364.0,0.0251,0.0316,0.411,17613.0,0.0035
55810,1525.0,0.0355,0.0407,0.45,13688.0,0.0024
55811,1635.0,0.0375,0.0446,0.48,14996.0,0.002
55812,1969.0,0.031,0.0409,0.487,19193.0,0.0044
55901,1848.0,0.0511,0.0719,0.568,13151.0,0.0025
55902,2485.0,0.1181,0.3695,3.11,18945.0,0.0033
55904,1711.0,0.0678,0.1814,1.447,14069.0,0.0041
55906,2005.0,0.0484,0.0874,0.639,16439.0,0.0018
55909,1783.0,0.1582,0.6016,5.325,12442.0,0.0
55910,1760.0,0.0413,0.0892,0.749,14540.0,0.0
55912,1762.0,0.0659,0.0917,0.632,12402.0,0.0057
55917,1966.0,0.0571,0.0814,0.574,11072.0,0.0021
55918,1833.0,0.0572,0.1006,0.53,12167.0,0.0063
55919,1842.0,0.0387,0.0915,0.71,7716.0,0.0061
55920,2080.0,0.0746,0.1119,0.814,16134.0,0.0037
55921,1723.0,0.0241,0.0506,0.419,13906.0,0.0036
55922,1672.0,0.0114,0.0429,0.274,4858.0,0.0
55923,1878.0,0.0393,0.0868,0.477,21087.0,0.005
55924,1899.0,0.0575,0.1266,0.707,9347.0,0.0063
55925,1776.0,0.2058,0.5268,6.059,18389.0,0.0
55926,2160.0,0.081,0.1795,2.434,12707.0,0.0
55927,1912.0,0.1941,0.5689,4.822,16337.0,0.0046
55929,1848.0,0.0894,0.2596,2.096,15109.0,0.0
55932,1944.0,0.0705,0.1658,1.493,10183.0,0.0075
55934,2022.0,0.0537,0.1304,1.029,19118.0,0.0017
55935,1748.0,0.0446,0.1121,0.524,7459.0,0.0
55936,1958.0,0.0785,0.2135,1.312,28711.0,0.0037
55939,1647.0,0.0327,0.0586,0.565,13762.0,0.0181
55940,1930.0,0.0933,0.1372,0.98,11400.0,0.0116
55941,1702.0,0.0379,0.1087,0.602,11030.0,0.0054
55943,1901.0,0.0639,0.179,1.823,21742.0,0.0039
55944,1762.0,0.2273,0.7832,7.701,16434.0,0.0047
55945,1877.0,0.1384,0.4144,5.639,15092.0,0.0
55946,1892.0,0.0526,0.0888,1.155,22684.0,0.0018
55947,1814.0,0.0673,0.15,1.263,15789.0,0.0016
55949,1798.0,0.0311,0.0876,0.569,5502.0,0.0109
55951,1832.0,0.0281,0.049,0.22,11419.0,0.0196
55952,1762.0,0.1023,0.289,2.564,13242.0,0.0
55953,2066.0,0.1292,0.2353,7.645,36554.0,0.0
55954,1575.0,0.0262,0.043,0.201,8236.0,0.0
55955,2172.0,0.2266,0.7629,7.544,21603.0,0.005
55956,2008.0,0.0625,0.1491,2.078,30619.0,0.0031
55957,1858.0,0.0729,0.1442,1.384,14029.0,0.0
55959,1565.0,0.0797,0.1858,1.604,11441.0,0.0
55960,2241.0,0.0749,0.1815,1.788,28711.0,0.0012
55962,2037.0,0.0557,0.1515,1.466,13270.0,0.0076
55963,1949.0,0.1274,0.475,4.256,22596.0,0.0033
55964,1810.0,0.1643,0.5867,5.513,12339.0,0.0
55965,1746.0,0.0472,0.1437,0.696,6052.0,0.0056
55967,2084.0,0.0675,0.179,1.32,8203.0,0.0
55969,1634.0,0.0485,0.1475,1.534,12357.0,0.0041
55970,1933.0,0.086,0.1881,1.363,13668.0,0.0
55971,1752.0,0.0303,0.0897,1.402,28851.0,0.0051
55972,1734.0,0.0933,0.3198,2.588,24373.0,0.0022
55974,1746.0,0.0122,0.0264,0.169,14121.0,0.0
55975,1830.0,0.0503,0.1295,1.041,17167.0,0.0017
55976,1763.0,0.0508,0.15,1.214,12311.0,0.0013
55979,1815.0,0.0566,0.1939,1.799,12046.0,0.0
55981,1819.0,0.071,0.1549,1.169,19030.0,0.0009
55983,1824.0,0.0272,0.073,0.379,13261.0,0.0
55985,2039.0,0.083,0.1376,1.278,18634.0,0.0067
55987,1633.0,0.1055,0.175,1.993,17519.0,0.0035
55990,1747.0,0.0398,0.1053,0.673,11860.0,0.0351
55991,2148.0,0.0641,0.147,0.979,20371.0,0.0036
55992,1879.0,0.0451,0.0916,0.697,21047.0,0.0
56001,1862.0,0.0813,0.183,1.506,14606.0,0.0027
56003,1851.0,0.0715,0.1505,1.244,15845.0,0.0039
56007,1845.0,0.0446,0.0655,0.417,13760.0,0.0059
56009,2116.0,0.0714,0.1474,0.646,11403.0,0.0
56010,1869.0,0.047,0.115,0.609,6495.0,0.0088
56011,2212.0,0.1002,0.2475,2.05,23713.0,0.0025
56013,1824.0,0.1966,0.6723,6.251,16168.0,0.0047
56014,1955.0,0.0596,0.0759,1.247,15284.0,0.0299
56016,1790.0,0.2123,0.6258,5.591,16279.0,0.025
56017,1939.0,0.0531,0.0762,0.76,16142.0,0.002
56019,1973.0,0.0433,0.0753,0.408,11860.0,0.0337
56021,1946.0,0.0278,0.0515,0.179,7276.0,0.0103
56024,1821.0,0.076,0.1791,1.325,10923.0,0.0
56026,2139.0,0.0758,0.1091,1.093,21053.0,0.0033
56027,1710.0,0.0482,0.0571,0.258,6839.0,0.0143
56028,1971.0,0.0734,0.1157,0.732,10767.0,0.0022
56029,1893.0,0.1407,0.5455,3.741,10201.0,0.0114
56031,1766.0,0.0574,0.1123,0.52,8555.0,0.0031
56034,1979.0,0.1981,0.6623,8.32,21747.0,0.0123
56035,1813.0,0.0548,0.0686,1.579,14594.0,0.0
56036,1971.0,0.102,0.348,3.457,13360.0,0.0068
56037,2011.0,0.0898,0.2346,2.521,27368.0,0.0036
56041,1994.0,0.0822,0.1984,5.379,25365.0,0.0
56042,1960.0,0.1334,0.2556,4.791,26880.0,0.0
56043,1750.0,0.0663,0.1467,1.42,12832.0,0.0133
56044,2067.0,0.0436,0.0853,1.862,21328.0,0.008
56045,2079.0,0.1351,0.3282,2.611,13100.0,0.0154
56048,1847.0,0.0665,0.1068,0.99,17835.0,0.0031
56050,2084.0,0.083,0.1471,1.301,18537.0,0.0
56051,1708.0,0.0267,0.0909,0.626,6772.0,0.013
56052,2141.0,0.0619,0.1655,1.567,25525.0,0.0069
56055,1908.0,0.1117,0.3211,3.077,15755.0,0.0013
56057,1961.0,0.0548,0.0925,0.899,17224.0,0.0032
56058,1871.0,0.0448,0.054,0.574,19094.0,0.0025
56062,1882.0,0.0401,0.0664,0.386,14773.0,0.0099
56063,2145.0,0.1394,0.2673,2.148,16416.0,0.0
56065,1844.0,0.0649,0.0928,1.203,15830.0,0.0021
56068,1730.0,0.074,0.18,1.221,26039.0,0.0067
56069,1952.0,0.0491,0.0822,0.664,16928.0,0.0023
56071,2402.0,0.1589,0.409,3.848,27415.0,0.0036
56072,1859.0,0.0811,0.2006,1.872,21986.0,0.0082
56073,1747.0,0.0286,0.0372,0.332,15112.0,0.0023
56074,1763.0,0.053,0.0674,1.549,28846.0,0.0035
56078,1785.0,0.1597,0.4375,2.8,22231.0,0.0154
56080,1816.0,0.0458,0.0849,0.468,7503.0,0.0
56081,1776.0,0.0502,0.0898,0.452,10175.0,0.0047
56082,1861.0,0.0325,0.0539,0.491,16135.0,0.0032
56083,1856.0,0.1114,0.2596,1.632,12131.0,0.0
56085,1837.0,0.0312,0.0509,0.263,10219.0,0.0045
56087,1854.0,0.0378,0.0523,0.446,9899.0,0.0044
56088,1823.0,0.0626,0.107,0.484,10844.0,0.0176
56093,1890.0,0.0323,0.0551,0.289,13514.0,0.0037
56096,1830.0,0.1271,0.2403,1.702,16405.0,0.005
56097,1915.0,0.0369,0.0852,0.712,30292.0,0.0157
56098,1852.0,0.0564,0.0903,1.721,16952.0,0.0261
56101,1855.0,0.0656,0.1441,1.222,13905.0,0.0051
56110,1872.0,0.124,0.4871,3.425,21712.0,0.0
56115,1922.0,0.0768,0.1895,1.052,12336.0,0.0131
56116,1853.0,0.1411,0.5362,3.757,9280.0,0.0145
56121,1666.0,0.1085,0.2078,2.25,9883.0,0.0127
56128,1789.0,0.019,0.0303,0.335,19482.0,0.0
56131,1810.0,0.0663,0.0924,1.145,13758.0,0.0189
56132,1867.0,0.0914,0.1491,1.176,16074.0,0.0175
56136,1676.0,0.2535,0.7336,6.16,10079.0,0.0128
56137,1763.0,0.0313,0.0598,0.533,7718.0,0.027
56138,1544.0,0.1335,0.3059,2.197,10548.0,0.0
56142,1632.0,0.0516,0.0821,0.828,14419.0,0.0149
56143,1699.0,0.0477,0.0836,0.451,9674.0,0.0037
56149,1782.0,0.0554,0.1667,0.7,12351.0,0.0
56150,1671.0,0.0406,0.0629,0.837,18285.0,0.0087
56152,1827.0,0.037,0.064,0.199,6557.0,0.0
56156,1658.0,0.0347,0.0681,0.366,11027.0,0.0079
56157,2440.0,0.0805,0.2339,3.558,38341.0,0.0
56159,1780.0,0.0374,0.0449,0.915,12398.0,0.023
56164,1697.0,0.0393,0.0674,0.826,17494.0,0.0082
56171,1884.0,0.0561,0.1034,0.562,9681.0,0.0069
56172,1914.0,0.0507,0.0758,0.443,13095.0,0.0035
56175,1731.0,0.0821,0.1782,1.274,9814.0,0.0072
56176,1796.0,0.0512,0.1556,1.297,31685.0,0.0
56178,1867.0,0.0573,0.1318,0.823,11194.0,0.0068
56181,1669.0,0.052,0.1169,0.632,7577.0,0.0
56183,1678.0,0.0677,0.1134,0.552,10973.0,0.0
56187,1808.0,0.0487,0.0962,0.448,10918.0,0.0072
56201,1857.0,0.0892,0.3098,2.5,14214.0,0.0045
56208,1710.0,0.0863,0.2908,1.907,14766.0,0.0142
56209,1807.0,0.1396,0.3555,3.023,17376.0,0.0038
56215,1831.0,0.1006,0.1836,1.814,15255.0,0.0037
56219,1519.0,0.0432,0.0647,0.424,5736.0,0.0
56220,1842.0,0.1287,0.4048,2.989,13585.0,0.0143
56221,1682.0,0.1044,0.2778,2.511,13352.0,0.0
56222,1814.0,0.1913,0.6935,5.411,42029.0,0.0054
56223,1858.0,0.1863,0.7292,5.614,18272.0,0.0
56225,1712.0,0.0844,0.2013,1.169,14712.0,0.0
56228,1769.0,0.0784,0.254,4.087,28106.0,0.0159
56229,2040.0,0.1106,0.3721,2.555,14334.0,0.0174
56230,2016.0,0.1709,0.2979,1.893,10253.0,0.0
56232,1969.0,0.1833,0.4034,2.341,11347.0,0.0103
56239,1803.0,0.06,0.1414,1.371,13572.0,0.0
56240,1726.0,0.0288,0.0849,0.321,5446.0,0.0094
56241,1919.0,0.098,0.2201,1.316,20160.0,0.0016
56243,1899.0,0.0647,0.096,1.625,41852.0,0.0152
56244,1878.0,0.0998,0.3904,2.875,52727.0,0.0
56248,1752.0,0.0912,0.3108,2.634,14445.0,0.0
56251,1887.0,0.1847,0.7225,8.32,14018.0,0.0
56252,2005.0,0.0959,0.2574,1.535,7523.0,0.0147
56253,1700.0,0.0953,0.2304,2.57,10496.0,0.0049
56256,1872.0,0.1172,0.4452,6.027,19466.0,0.0032
56258,1922.0,0.0695,0.133,1.015,13728.0,0.0025
56260,1767.0,0.1626,0.6744,5.891,15223.0,0.0
56262,2033.0,0.1058,0.28,1.808,6784.0,0.0
56264,1912.0,0.0856,0.2971,1.818,12111.0,0.0
56265,1864.0,0.1965,0.7902,6.564,12404.0,0.0048
56266,1745.0,0.0358,0.0538,0.402,10551.0,0.0108
56267,1844.0,0.0961,0.3491,2.058,9454.0,0.0022
56270,1763.0,0.0592,0.0952,1.501,27043.0,0.0221
56271,1906.0,0.0938,0.2432,2.044,12555.0,0.0
56273,2001.0,0.1207,0.2323,1.858,16072.0,0.0045
56277,1965.0,0.2011,0.592,4.037,26147.0,0.0046
56278,1589.0,0.174,0.4255,3.005,16022.0,0.0036
56279,1961.0,0.1668,0.5988,4.801,14335.0,0.0058
56282,1712.0,0.1783,0.7569,8.435,21193.0,0.0
56283,1868.0,0.1171,0.1864,1.378,13571.0,0.007
56284,1900.0,0.1082,0.3134,2.21,12198.0,0.005
56285,2186.0,0.116,0.25,0.942,13117.0,0.0119
56288,2246.0,0.1443,0.2219,1.873,16158.0,0.002
56289,2075.0,0.1446,0.2652,4.097,34871.0,0.0074
56296,1920.0,0.0384,0.0537,0.844,19208.0,0.0085
56297,1995.0,0.0937,0.3117,1.389,8920.0,0.013
56301,1922.0,0.0866,0.2942,3.176,21230.0,0.0048
56303,1702.0,0.0988,0.3054,2.786,15053.0,0.0046
56304,1867.0,0.1203,0.224,2.193,19471.0,0.0047
56307,1961.0,0.08,0.2283,2.169,13477.0,0.0028
56308,1825.0,0.0689,0.2079,1.997,18204.0,0.0034
56309,1540.0,0.0889,0.271,2.417,12346.0,0.0023
56310,1923.0,0.1297,0.2937,3.033,17164.0,0.0077
56311,1670.0,0.0813,0.229,1.147,8939.0,0.0
56312,1870.0,0.2083,0.4773,5.873,22970.0,0.0091
56314,1896.0,0.1472,0.3483,5.143,18812.0,0.0108
56315,1733.0,0.0619,0.1674,1.839,36320.0,0.0
56316,1740.0,0.21,0.5507,7.607,19896.0,0.013
56318,1684.0,0.0509,0.1026,1.167,23109.0,0.0032
56319,1913.0,0.0859,0.2267,1.351,11651.0,0.0033
56320,2027.0,0.0488,0.1275,1.3,16655.0,0.0031
56324,1684.0,0.1099,0.4083,4.422,30281.0,0.0
56326,1584.0,0.0506,0.1178,0.813,6847.0,0.0
56327,1942.0,0.0924,0.3521,2.289,17979.0,0.0
56329,1984.0,0.1287,0.4011,6.415,27045.0,0.0027
56330,2093.0,0.0735,0.1195,1.424,22816.0,0.007
56331,2039.0,0.0976,0.25,2.188,20068.0,0.0
56332,1914.0,0.051,0.1141,0.465,9972.0,0.003
56334,1857.0,0.0798,0.1432,1.535,18517.0,0.0052
56336,1936.0,0.1253,0.3022,3.217,20043.0,0.0022
56338,1647.0,0.0921,0.2037,1.58,17861.0,0.008
56339,1763.0,0.0878,0.3069,1.159,7268.0,0.0
56340,1898.0,0.0679,0.1378,1.58,26024.0,0.0
56342,1481.0,0.1064,0.1559,1.77,13982.0,0.0048
56343,1605.0,0.1196,0.2299,1.158,10132.0,0.0
56345,1686.0,0.0542,0.0996,0.838,14512.0,0.0041
56347,1732.0,0.0364,0.0751,0.777,19047.0,0.0012
56349,1802.0,0.1505,0.4286,3.091,12942.0,0.0095
56350,1440.0,0.0439,0.1016,0.791,12415.0,0.0
56352,1805.0,0.1426,0.4846,5.885,20106.0,0.0044
56353,2001.0,0.0704,0.1044,1.345,23959.0,0.0036
56354,1695.0,0.0739,0.2517,2.334,12640.0,0.0
56357,2160.0,0.1168,0.1696,2.579,20894.0,0.0
56358,1809.0,0.0485,0.0921,0.912,21510.0,0.0077
56359,1730.0,0.0672,0.0901,1.43,16307.0,0.0
56360,1550.0,0.0492,0.0747,1.07,17777.0,0.0044
56361,1666.0,0.0516,0.1061,1.068,12660.0,0.0113
56362,1861.0,0.0435,0.0811,0.511,16746.0,0.0047
56364,1814.0,0.0661,0.1622,1.391,18318.0,0.0018
